ID,User,Date,Tweet
1338243357491990530,Alyycceee,2020-12-13 22:04:14,My boyfriend.. https://t.co/pLRjAlHEDM
1338243357487853570,botforaclass1,2020-12-13 22:04:14,This mind blowing piece is created by the underground artist Gordon butts. This piece is particularly funny because… https://t.co/ZKsr0fV7Wq
1338243357487714304,poop1nacup,2020-12-13 22:04:14,@thankvis Retweet your own tweet?
1338243357483683840,actively_aria,2020-12-13 22:04:14,"@LoveDestr0yer don’t like beans on their own, but rice and beans together are goated"
1338243357483495424,AngelZaijan,2020-12-13 22:04:14,i only just woke up and things got more intense 😞😞😞 #rosmello
1338243357475278848,FaysalQudus,2020-12-13 22:04:14,"@Letter_to_Jack Congratulations Jack. May God bless, protect and guide your family."
1338243357466910728,MAHlTOS,2020-12-13 22:04:14,@chosoguns thats just cement but brown
1338243357466832898,JYSEX17,2020-12-13 22:04:14,@yoongicremita Ay sorry :(
1338243357462687749,ThomasS09815164,2020-12-13 22:04:14,"RT @TaxReformExpert: No matter the results of the election, there's one thing that will ALWAYS stand true:

President Trump is the most suc…"
1338243357462523904,todorokixo,2020-12-13 22:04:14,RT @Iymphnode: suga occupies my brain.. https://t.co/AI2tmHVKtL
1338243357462519808,DoctorNuclear,2020-12-13 22:04:14,old favorite https://t.co/YMDhVuV2c2
1338243357458501632,RxilSZN,2020-12-13 22:04:14,I dont know what to tweet
1338243357458399232,prtaeskii,2020-12-13 22:04:14,my irl armymoa thinks yeonjun is het😭
1338243357450010624,nickkjagger,2020-12-13 22:04:14,my lil cousin from japan and be getting all the drip 😭
1338243357445738497,AC25413550,2020-12-13 22:04:14,Last night my man was listing things that made his life complete and he put me before his cars 🥲
1338243357441576960,Chase_Handley8,2020-12-13 22:04:14,RT @PatrickMahomes: Appreciate my dogs having my back today! Good team win! #AFCWestChamps #ChiefsKingdom
1338243357433352194,GuneSoul,2020-12-13 22:04:14,RT @FillyThaKid: To this day I think I could clear these https://t.co/GDaQCipbnP
1338243357424951298,hjessy_,2020-12-13 22:04:14,@tommillard Times vary by state. Here’s the list. https://t.co/LrMfMKU0ED
1338243357424947206,sprverse,2020-12-13 22:04:14,@yjnprnt i hate ur moms bf !! pls stay safe as best as u can ok ily
1338243357424934918,Chanelleblast,2020-12-13 22:04:14,bitch. https://t.co/f7v7t8lsvG
1338243357416583172,Nadia00613848,2020-12-13 22:04:14,"RT @Sara41047814: Why Rhea went to mortuary?

#Oath4SSR"
1338243357416583170,iamzo15,2020-12-13 22:04:14,"RT @TheHoopCentral: KD is warming up for Nets debut. 🔥🔥

I can’t wait to see him back on the floor 
https://t.co/PFgOO3pyqo"
1338243357416566785,PiorkowskiEmil,2020-12-13 22:04:14,"Day 21
I learnt to work with the main data entry interface to the application, i.e. the IOS system keyboard.… https://t.co/CgeDGHyUgo"
1338243357416493057,VPopulim,2020-12-13 22:04:14,RT @brunaleticia_xo: it baffles me how people cannot like anime there’s so many different shows to choose from and the aesthetics to some a…
1338243357412380672,hannahbanana793,2020-12-13 22:04:14,"RT @AMarch4OurLives: could’ve sworn that was our 2018 march 💀 but go off I guess, whatever fits your narrative https://t.co/6IT7AMAgP5"
1338243357407993856,egosage,2020-12-13 22:04:14,Anyone know a good place to rent a food truck
1338243357403799552,youuareinIove,2020-12-13 22:04:14,god i can’t believe i lived through this https://t.co/wyZVCFAkJj https://t.co/XBFqlKpcPY
1338243357395439617,xighs,2020-12-13 22:04:14,ok but why the chip buttys with brown sauce look good tho 😭✋ https://t.co/vH0RUVEORv https://t.co/SOy3g0NOOm
1338243357395410944,Squiddly1964,2020-12-13 22:04:14,"RT @Super70sSports: Super 95th Birthday to the great Dick Van Dyke. Yeah, that’s right, fuck you 2020, we still have Dick Van Dyke! https:/…"
1338243357382946818,Kaado95,2020-12-13 22:04:14,RT @redblackstrio: It's beautiful. I've looked at this for five hours now. https://t.co/R2ZDKeISnt
1338243357382938624,McGloinTheDark,2020-12-13 22:04:14,I Want To Go Home And Look At The Ocean There Is No Ocean Out Here https://t.co/F74WLaeeD0
1338243357374615552,JULlANSMULIAN,2020-12-13 22:04:14,@CHERRYINNlT i love her too she makes me feel happy when i see her 🥺
1338243357374607360,BRUCESVISION,2020-12-13 22:04:14,"@SPlDEYCARTER Yeahhh, pls it’s so weird. Me and my friend were talking about Rhodey and Riri like a day or two befo… https://t.co/r4zwhkjr7Y"
1338243357370441734,soulsrae,2020-12-13 22:04:14,RT @sherinicolee: i hope you know that the world is better bc you are in it
1338243357370429446,sierraross724,2020-12-13 22:04:14,RT @Gen_8_Ju: Kangaroos just deers that been to prison
1338243357370290178,OyasumiMinna1,2020-12-13 22:04:14,@OneManHorde @docsquiddy I particularly like that unlike GTA most [&lt; 15hrs play] “oh look there’s a crime in progre… https://t.co/5WtzE5kSwk
1338243357366247425,WShexxH,2020-12-13 22:04:14,@wallsxlechis_ same
1338243357357735937,4D494B45,2020-12-13 22:04:14,@TootsiePop4evar @GentleBro95 I go great with wine. So I've heard. Maybe they meant whine.
1338243357349347328,BrawlhallaSpam,2020-12-13 22:04:14,@sxscookiex Yeah 😥
1338243357345247234,akiko_taylor,2020-12-13 22:04:14,"My family historian daughter is still digging up interesting stories: 

In the late 19th century, her great-great g… https://t.co/3gX6mIAwQK"
1338243357341077507,Tre2klen4words,2020-12-13 22:04:14,Come on fat ass ain't shit else left in this bowl 😂😂😂😂😂😭😭
1338243357341069317,shadowIight,2020-12-13 22:04:14,"RT @mashka288: Here's the link to the article:

https://t.co/9hOpYYpqQA"
1338243357340909568,Pichu90,2020-12-13 22:04:14,Sparks in his snuggly white scarf and blue goggles https://t.co/HKu4ae4YY3
1338243357336875008,jngnbebe,2020-12-13 22:04:14,"@NEOST8Y i haven’t been all that active i definitely 
think i missed something -"
1338243357336858626,ResistVA,2020-12-13 22:04:14,RT @KevinMKruse: It's weird -- I saw all of the Indiana Jones movies in theaters and I don't remember any guys yelling that he didn't deser…
1338243357332697094,ssmudhar1986,2020-12-13 22:04:14,@arseblog Bell end
1338243357332688902,adorexhsrry,2020-12-13 22:04:14,@Harry_Styles I love you so much
1338243357332672517,WoodworksU,2020-12-13 22:04:14,"Back to the knick-knack Christmas builds today...more tomorrow. 

#woodworksunlimited #woodworksunlimitedtx #wwu… https://t.co/60z7sPG0iT"
1338243357328412676,renewedsky,2020-12-13 22:04:14,"@CamelliaOfLust Oh? 
... What does the expression mean, then?"
1338243357324271620,trae_storm,2020-12-13 22:04:14,"@summercannot 13, I'm guessing."
1338243357319995393,kaysey17,2020-12-13 22:04:14,Why bother? I'm sure their oleander &amp; hydroxychloroquine sulfate will work just fine for them! https://t.co/sSAxZpDeLG
1338243357315899396,srrywilbur,2020-12-13 22:04:14,"We interact occasionally, and yes we have dmed. - 🥝 — i thought this would narrow it down but now im even more clue… https://t.co/MgBVhGa7rS"
1338243357315899392,SANDYSH0PE,2020-12-13 22:04:14,RT @ineedseoks: bangtan really be the type of friends who complain about each other through compliments https://t.co/Lx4lTtkKyd
1338243357307514880,comeonbalfe,2020-12-13 22:04:14,"watch in HQ { 1080p } 👇🏻

https://t.co/QVxpsYlO0s https://t.co/7iNMoF3Xup"
1338243357307498497,TheDude_ElDuder,2020-12-13 22:04:14,@AviRechterJude i knoooow. i'm stuck to my pc for days playing this shit. i gotta show you mine hold on
1338243357303304197,LindaInChicago,2020-12-13 22:04:14,"@ddale8 Ha! Snd the background song is ""Walkin On Sunshine!"" 🤣👊👏"
1338243357299118080,woozzaabets,2020-12-13 22:04:14,"One goal shy back to back to back on our 5+ Odds Over 1.5 goals tickets Msport.

Painful 😵"
1338243357299052544,DreamVille223_,2020-12-13 22:04:14,@CYTH45 @TheSiteSupply 24-48 for the conformation
1338243357298987010,JonathanMongoto,2020-12-13 22:04:14,RT @theestallion: You cannot piss me off with some shit I don’t care about 😂
1338243357294931970,ohwizdumb,2020-12-13 22:04:14,1 view in 12 minutes lets goooo
1338243357290717189,aussie96923375,2020-12-13 22:04:14,@realDonaldTrump yes trump. You should win. The election fraud is horrible and you deserve revenge. MAKE AMERICA HREAT AGAIN!!!🇺🇸🇺🇸🇺🇸🇺🇸
1338243357290590208,bmucinc,2020-12-13 22:04:14,"RT @TimSmithPM: This is a sad day, I have nothing to criticise Chairman Dan over. Am I becoming irrelevant?"
1338243357286559744,eazzzylarry,2020-12-13 22:04:14,"RT @LeQueenzy: Queers, I need your help. Can I please get iGPS to married african queers. Ngine nkinga with my parents and need guidance in…"
1338243357286555649,ItsNotTrey,2020-12-13 22:04:14,RT @sehrinc: a thread of my favourite studio ghibli animated movies 💫
1338243357282365443,preeetycar,2020-12-13 22:04:14,"@andyparmo Was 19, this year 21. Getting old"
1338243357278089219,frau_arnold,2020-12-13 22:04:14,"RT @EthicsInBricks: ""There is a crack in everything, that's how the light gets in.""
- Leonard Cohen https://t.co/7RyB2f2XCU"
1338243357273972737,beautifullyB215,2020-12-13 22:04:14,I’m really a brat
1338243357273960457,queenxotwod,2020-12-13 22:04:14,@abels_heartless @stargirlhoursxo 😭😭🤣 THANK U
1338243357273812992,star1117v,2020-12-13 22:04:14,"RT @JYPETWICE: TWICE 
CRY FOR ME

Music Release
12.18 (FRI)

Concept Photo &amp;
12.14 (MON) -

#TWICE #CRYFORME #트와이스 #FORONCE https://t.co/mX…"
1338243357269762050,FlossAus,2020-12-13 22:04:14,Is it wrong to be at a bar and request Unsaid Emily?
1338243357269745667,delightosh,2020-12-13 22:04:14,deserved https://t.co/bt5AdGje5p
1338243357265580032,4uguxt,2020-12-13 22:04:14,RT @carterhambley: when twins arent identical im like ok then what was the point of all that
1338243357253005318,priscachibende,2020-12-13 22:04:14,"RT @certifiedlibraa: fuck a sneaky link, let’s do a sneaky vacation 😩🤪"
1338243357252980736,ErykahGuerrero,2020-12-13 22:04:14,RT @Niiicckkki: miss independent ♛ https://t.co/gmWYG35hOq
1338243357248638976,LALiving213,2020-12-13 22:04:14,@TaraJMcGuire I'm sorry 💔🙏🏽
1338243357244534786,soundsamson,2020-12-13 22:04:14,"RT @soundsamson: When i think about the amount i spent on data this year
Still yet...some werey dey air me🥺😭💔 https://t.co/P2CAo0dfVB"
1338243357231943683,Nathaliee23,2020-12-13 22:04:14,Why did I have to break out like this 🤭🙃
1338243357227814912,JGanewa,2020-12-13 22:04:14,@Ultra_Suristic Football or basketball ?
1338243357219430400,Only_After_Ours,2020-12-13 22:04:14,"Now that I think about it, I’m SURE I tweeted something damn near exactly like this when seasons 4-6 dropped. I hat… https://t.co/QoY7uw9DwM"
1338243357219414019,quarantinedraw,2020-12-13 22:04:14,@MELLOHlI nice but that still doesn’t explain what you learn
1338243357215232001,ShlibOnSwitch,2020-12-13 22:04:14,@ejfanatic That's your problem not mine
1338243357211037698,theLordsVeryOwn,2020-12-13 22:04:14,"Run to win!
Run with a purpose!"
1338243357210918912,skzakai,2020-12-13 22:04:14,@jxjsquare my keyboard goes hates everytime i type hate whoops https://t.co/BB1Ppxf7DU
1338243357206835200,SaccuVR,2020-12-13 22:04:14,please stop sexualizing minors
1338243357206691841,323_redmoon_323,2020-12-13 22:04:14,@_othi_is_dead_ Yeah
1338243357202669570,jisooswift_,2020-12-13 22:04:14,RT @whostarvedrosie: WAIT OMG A TATTOO?????? https://t.co/BdEDrau4Ok
1338243357198475276,hotchipliar,2020-12-13 22:04:14,"RT @ashaxmatani: cw abuse

please, i’m begging you not to scroll past this!

a young woman was beat up by her husband yesterday and needs t…"
1338243357194194945,peejaysc,2020-12-13 22:04:14,@newtgingrich People voting. Stop the madness! https://t.co/ZUayTLNMKj
1338243357190070272,primadonnadyke,2020-12-13 22:04:14,Lesbian but it’s whatever https://t.co/CDwSv2xzWe
1338243357190066178,sydgotfans,2020-12-13 22:04:14,Y’all be waiting till the last day of the year to cut folks off ... ima cut off right then and there 💯
1338243357189963776,camille79311,2020-12-13 22:04:14,RT @MazMHussain: Dr. Dre has been wildly exaggerating his credentials for years and needs to begin a process of coming cleaning with the pu…
1338243357185896454,sofisobreira,2020-12-13 22:04:14,RT @radiantbutch: Butch &amp; Femme were used in both Black/Latinx ballroom culture AND in lesbian bar culture to be a masculine/feminine dynam…
1338243357185892357,kuhxmeal,2020-12-13 22:04:14,RT @Serra_says: Grandparents deserve to be forever https://t.co/69kBnz2tUf
1338243357185806336,moonltsunltAU,2020-12-13 22:04:14,@flwrdino Eyy...do you want food?
1338243357181612032,iamsepxo,2020-12-13 22:04:14,I wish I grew up in the pretty Ricky era
1338243357173280769,AshleyApple17,2020-12-13 22:04:14,"Once you’ve crossed the line from country to party &amp; are deep into treasonous &amp; seditious acts, i think it fair tha… https://t.co/Ormm4Q45P0"
1338243357160525825,BobMoriartyABQ,2020-12-13 22:04:14,"Let’s not forget this den of dangerous dimwits. To them, servility to the petulant prince is more important than de… https://t.co/n1EKYEQHpP"
1338243357156515840,gwen1173,2020-12-13 22:04:14,"RT @SunitaHines: #PrayerQuote 
""Let me say something from the depths of my heart that I hope you will hear: God remembers You. I know you m…"
1338243357152333830,StephMpls,2020-12-13 22:04:14,@DrEmNutrition 1.25x has helped a bit for me.
1338243357152309249,butttssy,2020-12-13 22:04:14,RT @stopbeingahoor: BETSYS ALMOST HOME THOOOOOO
1338243357148147712,Frankkensteiner,2020-12-13 22:04:14,RT @bougie_blackie: Everyone in this bus I entered told the obviously underage boy conductor to get off the door he was hanging on and some…
1338243357148065802,kedeseeee,2020-12-13 22:04:14,This is so scary 😭😭
1338243357143871491,rayriiver,2020-12-13 22:04:14,i'm really proud of how I went from a weird 15 y/o who I admit didn't realize certain things were wrong to now. Peo… https://t.co/tnamg42u5S
1338243357139750924,Emmysmart121,2020-12-13 22:04:14,@HagridFCB I wish he's paired with Matheus
1338243357139738626,cfcconor_,2020-12-13 22:04:14,"Aubameyang earns over 350,000 pounds every week and is scoring own goals against Burnley"
1338243357135532033,Carlito60521530,2020-12-13 22:04:14,@frecksandframes Omg look so sweet your pussy and so hot your pussy l like put my tongue and your pussy
1338243357122965505,CassellCaptain,2020-12-13 22:04:14,Hahahahah CATCH THE BALL.
1338243357122961410,abyssjwy,2020-12-13 22:04:14,@flywithnjh @OLTKTH let's goooo
1338243357122777089,merkirie,2020-12-13 22:04:14,you're mom
1338243357114589188,BraulioCastill0,2020-12-13 22:04:14,Is your boyfriend trynna put you in mansion somewhere in Wisconsin or do I have to?
1338243357110382598,_ceeceexoxl,2020-12-13 22:04:14,RT @Blu_Mayne_Group: @itsjoebro_ @DQ_GQ Cartoon on a coon?
1338243357097619459,TraniyaLuvsYou,2020-12-13 22:04:14,RT @nappylilblackid: the real lava gurl https://t.co/pCxuvJ6uJ2
1338243357089402885,SSJ4_Xeno_Goku,2020-12-13 22:04:14,Introvert 100% https://t.co/l6RabnvzjK
1338243357089402883,LeftieShaney,2020-12-13 22:04:14,@JamesCleverly Thanks for sharing. @JamesCleverly great that you shared this. Join @corbyn_project
1338243357089345536,Mightboosh666,2020-12-13 22:04:14,@danfaz94 I will however agree with you on the part you just shown was probably the only good part about the whole movie
1338243357081034754,JaneBar56243280,2020-12-13 22:04:14,@BettinaSRoss1 My maternal grandmother was German. Wish I was.
1338243357060067331,RadioSyheem215,2020-12-13 22:04:14,@MeWeFree_ CRYING
1338243357055873024,DoguraQMagura,2020-12-13 22:04:14,new twitter layout https://t.co/XbMCUlnfu3
1338243357051662345,rightschamp,2020-12-13 22:04:14,@PatriotJ_USA @realCCrump So sad. History proves that racist white people put ANY Black person on a pedestal to par… https://t.co/iX9DBhsG0r
1338243357051658244,N3OpeNeyes,2020-12-13 22:04:14,"RT @redsteeze: Biden isn’t even in office and he’s demanding the retraction of newspaper opeds, which puts journalist lives in danger and i…"
1338243357047447559,sippinJEN_,2020-12-13 22:04:14,"@shaqdablaq 🤣🤣 I’m fucking crying but nonetheless, we did"
1338243357047365632,_MambaOfMyHood,2020-12-13 22:04:14,RT @StampedeBlue: TOUCHDOWNNN COLTS!!! Rivers to Hilton for a 41 yard score! Hilton was wide open
1338243357039087617,seokieleo,2020-12-13 22:04:14,@shamibun hello???? this is so gorgeous?????
1338243357039058944,GeneralWileE,2020-12-13 22:04:14,@SykesCharlie I decided when I first saw this to not spend any brain cells on figuring out how they got letters on… https://t.co/siXQ8IziMo
1338243357034901509,copyofdorothea,2020-12-13 22:04:14,"RT @zaynmalik: #ICARUSFALLS out now worldwide 
https://t.co/gjo7ka4PyC 👐🏽 https://t.co/cf1Uqe7N9y"
1338243357030625280,gdprAI,2020-12-13 22:04:14,RT @yashroff: Phew! Just delivered my first 2-day #NLP workshop on #PyTorch along with the excellent Ravi Ilango. https://t.co/fZ1LBxjxy6
1338243357026512897,cypherveinss,2020-12-13 22:04:14,"RT @btsvotingorg: Vote more! Win more! 🏃🏃‍♂️🏃‍♀️

🗳️: https://t.co/XjJN0bFzZt https://t.co/YJvSYYdTNh"
1338243357022310401,namjocsni,2020-12-13 22:04:14,all of dreamcatcher’s title tracks&gt;&gt; https://t.co/JbJU7gSr95
1338243357013848064,MattGlantz,2020-12-13 22:04:14,Never realized players were allowed to have cellphones on the sidelines but my sister-in-law real estate agent in P… https://t.co/eMIqgWMRmo
1338243357005508616,kyleschallenge,2020-12-13 22:04:14,"@cfg309 I am so confused now. I honestly don’t know who’s more reliable, Ashley or PR? But tbh I don’t care that mu… https://t.co/z15qdwju3I"
1338243357001256960,Haramhaaland,2020-12-13 22:04:14,Mendes is such a clown https://t.co/mmvubOLSzI
1338243356997136384,magarya,2020-12-13 22:04:14,RT @afcstuff: Patrice Evra: “I feel sad for the Arsenal fans but I don’t feel sad for the Arsenal players. I think they deserve where they…
1338243356992958469,is_salsu,2020-12-13 22:04:14,RT @Morris_Monye: Hands down!
1338243356988743681,CasmirSpicey,2020-12-13 22:04:14,"RT @WINNING_GANG__: And what’s the colour of this one’s problem? 🥴 #MercyEke 
#MercyEkeUnveils 
#MercyEkeXDesperados https://t.co/Hxs96j3ywf"
1338243356984561668,kira_20036,2020-12-13 22:04:14,HARRY WE ASKED FOR BETTER MERCH NOT PROMO FOR A NEW SPY KIDS MOVIE https://t.co/S9ezn4DhB0
1338243356971905025,Rising_Poiema,2020-12-13 22:04:14,"RT @BritniDWrites: Darrion Cockrell is named Missouri's Teacher of the Year*

There, I fixed it for you."
1338243356959404032,BigMooseDogTrai,2020-12-13 22:04:14,"Manners invite inclusion 
Whats this mean?? Dogs with basic Manners get more opportunities to participate than dogs… https://t.co/hloNmJTq8o"
1338243356955201547,b1gtimetimmyjon,2020-12-13 22:04:14,@ColdWunz @Seahawks @dkm14 And no points were scored
1338243356955185157,808shxwty,2020-12-13 22:04:14,@SpiffyGlobal Work x1000 harder no days off !
1338243356955185155,2007Hatsune,2020-12-13 22:04:14,"@KaiyoBreeze Yeah, I really like them too. ^_^"
1338243356955176962,93SD_,2020-12-13 22:04:14,"I don't get why are they keep making reboot and spinoff and prequels of every show or a movie:/! 
Yes we enjoyed th… https://t.co/wqqnISrkGD"
1338243356955009024,danny_v617,2020-12-13 22:04:14,@RubyRin23 @TheRubyestRose I'm with ruby here I'm also skyler-philic
1338243356951015425,AlabamaBias,2020-12-13 22:04:14,"RT @CBSSportsHQ: Games with 200+ Rushing Yards:
(Since 2018) 

Derrick Henry: 4 
Rest of NFL: 4

@KingHenry_2 | #ProBowlVote https://t.co/S…"
1338243356950925320,vladamirrrr,2020-12-13 22:04:14,What a loser. Come crown am with Arsenal jersey https://t.co/ftkgMmh9Bf
1338243356950925319,emilyunderworld,2020-12-13 22:04:14,"today we had carol singers outside our house, it was joyful. I miss singing in choirs 😭🎶 there’s just something abo… https://t.co/Sry3vD2JE7"
1338243356938416134,chuufItr,2020-12-13 22:04:14,anyway chan’s room episode 103 will be on my birthday 😝✋
1338243356938395650,nostalgicimani,2020-12-13 22:04:14,Screaming https://t.co/ryVFYVCpwL
1338243356934238210,Vickysharonn,2020-12-13 22:04:14,"RT @Pete_Rumney: I love painting moon scenes, something about the light it creates that makes for a great painting 🌙
I used acrylic paint f…"
1338243356934238208,SHope04,2020-12-13 22:04:14,"RT @prageru: Patriotism has no skin color, folks. https://t.co/1oKMeFqqst"
1338243356934230019,lilisbub,2020-12-13 22:04:14,@confidentialdoc but they’re so in love😖
1338243356934230018,glimmerjaem,2020-12-13 22:04:14,RT @hyuckville: them https://t.co/juDhLkX0Cb
1338243356934205440,jummychuu,2020-12-13 22:04:14,You’ll do great https://t.co/TyS6T574ez
1338243356934148102,mildewAnge,2020-12-13 22:04:14,@scouseinmyheart @Jim41254103 @NotRedNotDead20 You know quite well Suze I’m a crank 😂😂😂
1338243356929916928,ivonniehemmings,2020-12-13 22:04:14,RT @shuuuuuuushhhhh: “women are so emotional” bro u threw a controller at the wall after losing a video game
1338243356925849606,Kelz8Mrgn,2020-12-13 22:04:14,"WOW 😎 Alshon Jeffrey Touchdown! God, how I MISS seeing that! 😍🦅 #Eagles"
1338243356925825025,esspe0,2020-12-13 22:04:14,@Nin_Nin_Game @PhatboiiBezzzz Can I get mine too ?
1338243356925730816,getoffthetoilet,2020-12-13 22:04:14,RT @scruched: I want what they have https://t.co/RoqMm7wm15
1338243356925706242,cecelia_reekie,2020-12-13 22:04:14,@cnolin Thank you for honouring my Dad!!
1338243356917440515,xiulotus,2020-12-13 22:04:14,//admin apologizes for not being here. i’m done doodly doing some christmas shopping
1338243356917379072,MuniraVally,2020-12-13 22:04:14,RT @validlee: i don’t say things just to say things
1338243356917260290,QLDTrafficNC,2020-12-13 22:04:14,"Sunshine Motorway, Sippy Downs and Mountain Creek. Congestion - No blockage, Eastbound towards Mooloolaba. https://t.co/ZjExz9d7hh"
1338243356913123328,FnSells123,2020-12-13 22:04:14,@YazanSSJ4 doesnt work
1338243356908982273,juIynnn,2020-12-13 22:04:14,"RT @MILAFLINT: tw // death row 

I think my tl forgot trump has scheduled 4 executions before biden's inauguration. but here's your reminde…"
1338243356904861703,revradbillie,2020-12-13 22:04:14,RT @themaine: Join us this evening for A Winter Evening with The Maine! https://t.co/EIGb8Y8WTz https://t.co/bCgxQyMkQ1
1338243356896362497,RkvFtw,2020-12-13 22:04:14,"RT @RuhiSin90058927: @Shanks031O Ur dp hahaha
WE ARE WITH RAHUL VAIDYA"
1338243356896288769,vithekitty,2020-12-13 22:04:14,@PalmerReport Who is Alex Jones?
1338243356892168192,alexgulotta,2020-12-13 22:04:14,"Americans need #COVIDReliefNow but @senatemajldr won’t provide anything without protecting corporations. Meanwhile,… https://t.co/DJH985zdfs"
1338243356888080388,blvrdofbrknmms,2020-12-13 22:04:14,@hesgoldenlou Hahaha I have Panic! Merch too
1338243356887900160,NeoCity97531243,2020-12-13 22:04:14,I mean Lee Haechan 👉👈 https://t.co/NOubkw0Z9F
1338243356883886084,TheCyberPsyche,2020-12-13 22:04:14,"Wow, on the Apple store right now... “scan your weed to identify the strain”😳 https://t.co/LREI21TS0T"
1338243356879679496,redphantasy,2020-12-13 22:04:14,RT @sinnamonbunpie: Sometimes you just gotta make do without dumb captions #Tartaglia https://t.co/l0VSjFfgDW
1338243356867047428,yeahokayalex,2020-12-13 22:04:14,RT @cicelyalaska: honestly debated not qrt'ing this one bc i can't even look at his face but THE WORST SHIP IN THE WORLD. chuck bass was no…
1338243356858732552,ddiordon,2020-12-13 22:04:14,@shawnthescheep You should add two more stars on Scorpio https://t.co/zVEWbcFo7i
1338243356858658818,epiphanyastro,2020-12-13 22:04:14,I’m watching pentagon’s show and this is a whole damn play i forgot i was watching a concert for a moment
1338243356858544128,virtueemoir29,2020-12-13 22:04:14,IVY YES https://t.co/XvTpcdN3vT
1338243356858540032,kingisssa,2020-12-13 22:04:14,oh my god zihwa is so pretty im died
1338243356854374401,jjcrazydiamond,2020-12-13 22:04:14,RT @JAMAInternalMed: Use of a low-dose triple combination #antihypertensive medication improves #bloodpressure control and simplifies treat…
1338243356841963520,geoff_lane,2020-12-13 22:04:14,"RT @JonnyGeller: With much sadness, I must announce the passing of one the world’s great writers - John le Carré.

https://t.co/hpPFA5nA6D…"
1338243356841955329,JJ_dds,2020-12-13 22:04:14,@theclassycraig For real set that man free!
1338243356837736449,Carlie2x,2020-12-13 22:04:14,RT @DeionSanders: As of today @KingHenry_2 is our leagues MVP! I didn’t say OFFENSIVE MVP but our leagues MVP! @barstoolsports @Titans
1338243356833484804,O_G_Log,2020-12-13 22:04:14,"RT @PNS_News: With the incoming Biden administration prioritizing #climatechange policy, agriculture groups say they want a seat at the tab…"
1338243356829347840,badbuttercup_,2020-12-13 22:04:14,"#fineline isn’t just an album it’s a lifestyle 🍉 I’m so proud of you harry, you changed my life and you’ll always w… https://t.co/4kCYPV6U52"
1338243356825178113,BillyBoysDaddy,2020-12-13 22:04:14,"RT @BillyBoysDaddy: BREAKING NEWS:

Michigan State Police arrest celebrated Democratic official on 6 felony charges of .....

..... wait fo…"
1338243356825104391,M_Nafiubss,2020-12-13 22:04:14,"No any player in this world that we buy talented more than Ozil, I always repeat give him another contract he help… https://t.co/kv1Ce7Xp6U"
1338243356825096192,arrica_martin,2020-12-13 22:04:14,"RT @DrUmaNaidoo: Blackberries, peanuts, coffee, dark chocolate and salmon are the best delicious foods that also stimulate memory and impro…"
1338243356824985602,ScottGraffius,2020-12-13 22:04:14,"RT @ScottGraffius: Treating your weekend like a vacation can increase your happiness, according to @HarvardBiz 👉 https://t.co/qyOUWyJhUS #H…"
1338243356820955139,Brewserweight,2020-12-13 22:04:14,I don't know what to do with it all https://t.co/ECsBI5as2N
1338243356820901889,Stillpoetic,2020-12-13 22:04:14,My man @MAL___  put the js on last pod.... lmao was coming for that player of the week vote. That section on the va… https://t.co/KZL7THDwsg
1338243356816797696,autumnrosse,2020-12-13 22:04:14,@loovejosephine Garret always being the most underrated 😩
1338243356816789505,Loreeexremote,2020-12-13 22:04:14,Hello... it's me
1338243356816777217,vrnlngnckr,2020-12-13 22:04:14,@dsmithphoto24 We need to get that O line going!!
1338243356816773120,5h3174,2020-12-13 22:04:14,Useless fact: Poland is a great service provider.
1338243356812595201,NanessEsi,2020-12-13 22:04:14,RT @IDK: Kanye west is a good guy
1338243356812587011,natiacarvalho,2020-12-13 22:04:14,TAYS ❤️❤️❤️❤️❤️
1338243356808400899,nazz_y2k,2020-12-13 22:04:14,i am sick n tired of some @arsenal fans for defending this idiot. quick to blame old managers for signing these pla… https://t.co/9Feag1ng3I
1338243356808245248,Plazmatix,2020-12-13 22:04:14,@NikiBeach19 They're pretty much insane anyway.
1338243356808237057,28ChloeTPWK,2020-12-13 22:04:14,RT @Harry_Styles: Fine Line is one year old. I couldn’t be more grateful for you all continually finding new ways to change my life. Thank…
1338243356804194310,RGibsongirl,2020-12-13 22:04:14,@prof_icecream7 @PanettaMath Loved school; behaved according to the golden rule.  Once called the chancellor a cowa… https://t.co/7UKzCZqa2k
1338243356799815681,vamiroid_Tee,2020-12-13 22:04:14,RT @piersmorgan: The Arteta era is already self-imploding. Painful to watch.
1338243356791459841,_Deezy13,2020-12-13 22:04:14,RT @FourftEleven: Doing nothing together is top tier intimacy... to me.
1338243356787240961,bakonut,2020-12-13 22:04:14,Hey Agnew didnt slow down this time lol
1338243356787236865,Laplegal,2020-12-13 22:04:14,What the hell! ⁦@LLinWood⁩  https://t.co/YwfQCoDc11
1338243356783235072,Erhiskobi,2020-12-13 22:04:14,"RT @Fattcheeked: Tbf I said we probably need to suffer 5 years to learn our lessons for how we treated Arsene but it's okay, please. Stop t…"
1338243356783206402,25iqs,2020-12-13 22:04:14,@LIZZY2X0 Idk why you haven’t started already😍
1338243356783153156,TR0YB4RN3S,2020-12-13 22:04:14,@D4V1DSTR1DER I’M RIGHT
1338243356779032578,spockandload,2020-12-13 22:04:14,@ellaphante4 akdhdhdj why did my brain immediately think of joseph stalin
